epoch,train_loss,test_loss,train_acc,test_acc
0.0,1.0425712052811968,0.624661349132657,0.6669333333333334,0.7947
1.0,0.5283294397465726,0.39976924676448106,0.8282166666666667,0.8713
2.0,0.3795850888845768,0.32170220706611874,0.8780166666666667,0.8964
3.0,0.3277877663044219,0.29653480723500253,0.8961166666666667,0.9036
4.0,0.29193469666420147,0.2683776166290045,0.9093166666666667,0.9182
5.0,0.2662475237821011,0.24500053375959396,0.9156333333333333,0.9223
6.0,0.24925946136738392,0.2282935373019427,0.9203666666666667,0.9247
7.0,0.23371934795633276,0.21664976817555726,0.9260333333333334,0.9309
8.0,0.22350399598796317,0.21769770651590079,0.9293333333333333,0.9295
9.0,0.21542565099736477,0.19956176029518247,0.9321,0.9361
10.0,0.2043227471886797,0.18340759249404073,0.9352333333333334,0.9396
11.0,0.1992727984456306,0.17828800049610435,0.9370333333333334,0.9408
12.0,0.19092681604496975,0.18217367511242627,0.9392833333333334,0.9391
13.0,0.18635641025735977,0.17363148778676987,0.9395833333333333,0.9429
14.0,0.17955571948847873,0.17368654177989812,0.9428,0.9418
15.0,0.17636641989997093,0.1712148531107232,0.9435333333333333,0.9455
16.0,0.17024688565350593,0.15682026064023374,0.9454,0.9463
17.0,0.16483571973252803,0.15791550921276212,0.9477333333333333,0.9509
18.0,0.16442776227251013,0.1552370827179402,0.9473166666666667,0.9476
19.0,0.15697708275723965,0.16669692937284708,0.9501,0.9461
20.0,0.15729499170754818,0.15601793089881538,0.9495666666666667,0.9513
21.0,0.15274884253740312,0.15960858440957965,0.95115,0.9465
22.0,0.1503052810722209,0.15433795577846468,0.951,0.9499
23.0,0.14550096620904637,0.13868101444095374,0.9541666666666667,0.9529
24.0,0.14239181949103133,0.14597202511504292,0.95415,0.952
25.0,0.14103729250900288,0.14672127363737672,0.95405,0.9509
26.0,0.14290350940316282,0.13459457205608488,0.9544666666666667,0.9566
27.0,0.1384463942906958,0.14561328887939454,0.9553333333333334,0.9521
28.0,0.1361160639911256,0.1357881926232949,0.9558333333333333,0.9551
29.0,0.13552201853153553,0.13847990040667355,0.9556333333333333,0.9552
30.0,0.13166808581098596,0.12743927398696542,0.957,0.9588
31.0,0.13143721417860782,0.15434645607601852,0.95735,0.9487
32.0,0.1293781046537643,0.13225531508214772,0.9584333333333334,0.9579
33.0,0.1283018099342255,0.1318000053986907,0.9596333333333333,0.9541
34.0,0.12409906553778242,0.13108894015895203,0.9599,0.959
35.0,0.12282362621515355,0.1254526178818196,0.9609,0.9593
36.0,0.12251859973085688,0.13178374849958346,0.9600166666666666,0.9536
37.0,0.12126153869197724,0.12944969084346666,0.9608666666666666,0.957
38.0,0.1207407535232128,0.11584951884578913,0.96125,0.9602
