epoch,train_loss,test_loss,train_acc,test_acc
0.0,0.6307160395257017,0.4157866448163986,0.7726666666666666,0.85
1.0,0.34188864161359506,0.3252278033643961,0.87585,0.8838
2.0,0.29022770080160587,0.28963234424591067,0.8943,0.8946
3.0,0.25898800644468756,0.28214084953069685,0.9053833333333333,0.8984
4.0,0.24440901368222337,0.25282114595174787,0.9111166666666667,0.9117
5.0,0.23182896343951528,0.2527061115950346,0.9147833333333333,0.9081
6.0,0.21922544031701188,0.2532420113682747,0.9203333333333333,0.907
7.0,0.21174564516924796,0.24739489071071147,0.9220166666666667,0.9091
8.0,0.20223677633924686,0.23010460585355758,0.9263166666666667,0.9164
9.0,0.20023949073350175,0.23132127486169338,0.9266166666666666,0.9142
10.0,0.19251364681949007,0.21827636063098907,0.92915,0.9211
11.0,0.18610980758007536,0.2176050294190645,0.9310166666666667,0.918
12.0,0.18228746731864645,0.21217336542904378,0.9327666666666666,0.9221
13.0,0.18048234952891126,0.22378235086798667,0.9336166666666667,0.9212
14.0,0.1718262883259895,0.21119996048510076,0.93665,0.9219
15.0,0.16964374695052492,0.20969390347599984,0.9380333333333334,0.923
16.0,0.16985827652697869,0.21330432184040546,0.93745,0.9235
17.0,0.1652164450034182,0.2063322462141514,0.9386333333333333,0.9248
18.0,0.16107154574165952,0.2062648454681039,0.9405,0.9266
19.0,0.15814187621816675,0.20112231615930795,0.9415666666666667,0.9262
20.0,0.15579170010825422,0.197975417599082,0.9429166666666666,0.9271
21.0,0.1520484617098849,0.20443148110061884,0.9439,0.9235
22.0,0.14994320099024064,0.2002159247174859,0.9447333333333333,0.9265
23.0,0.14587477245863448,0.2036900555714965,0.94615,0.9257
24.0,0.14523710706766615,0.20200414601713418,0.94575,0.9256
25.0,0.14290778335738688,0.20730118732899427,0.9472666666666667,0.9239
26.0,0.14066304722999004,0.1985297964885831,0.9492666666666667,0.9263
27.0,0.13560521368016587,0.1926889393478632,0.95045,0.9301
28.0,0.13683749833639633,0.19433915801346302,0.9492333333333334,0.9309
29.0,0.13360871073413402,0.20147019289433957,0.9506666666666667,0.9273
30.0,0.1301321161712738,0.19047190733253955,0.9531333333333334,0.932
31.0,0.13088569565022246,0.1895586253143847,0.95225,0.9294
32.0,0.12506068050861358,0.19939454589039088,0.95385,0.9285
33.0,0.12538464988799805,0.19528033304959536,0.9529,0.9282
34.0,0.12358673257713622,0.1866420701146126,0.95475,0.9319
35.0,0.11942544100766486,0.19573062881827355,0.9559333333333333,0.9297
36.0,0.12067336874439362,0.18738590255379678,0.9551833333333334,0.9324
37.0,0.11632601472925633,0.18649280890822412,0.9563,0.9339
38.0,0.1154913050697205,0.1961377626284957,0.9573333333333334,0.9304
39.0,0.11177622842344832,0.1957844352349639,0.9588166666666667,0.9307
40.0,0.11145038378048451,0.1943145401775837,0.9594166666666667,0.9306
41.0,0.10803409632533155,0.1839102815836668,0.9594666666666667,0.9376
42.0,0.10717721980936984,0.20159128736704587,0.96015,0.9297
43.0,0.1051708644691934,0.199279130063951,0.9609333333333333,0.9314
44.0,0.10577186412633734,0.1911531866993755,0.9599666666666666,0.933
45.0,0.10327852011678067,0.19100926928222178,0.9614833333333334,0.936
46.0,0.10041923144079269,0.19715473297983407,0.96255,0.934
47.0,0.09939619466028315,0.19095446802675725,0.9632666666666667,0.9331
48.0,0.09764477282445481,0.1946866989135742,0.9639666666666666,0.9347
49.0,0.09672987497550375,0.1977045975625515,0.9639333333333333,0.9323
