epoch,train_loss,test_loss,train_acc,test_acc
0.0,1.6490269193843918,1.3583992153406144,0.41018,0.5077
1.0,1.2284780369729411,1.1185232132673264,0.55712,0.5925
2.0,1.014345523654198,0.9755676001310348,0.63756,0.6558
3.0,0.8890097615670185,0.8713286876678467,0.68226,0.6945
4.0,0.7974850723938066,0.7879262462258338,0.71894,0.7235
5.0,0.7094509638085658,0.7411938518285751,0.7518,0.7379
6.0,0.6531295396235525,0.6715225860476494,0.77072,0.7687
7.0,0.6029394816379158,0.6546413198113441,0.78982,0.7761
8.0,0.569793164273914,0.5965470403432847,0.80186,0.7947
9.0,0.5342473682700372,0.5858251914381981,0.81248,0.7958
10.0,0.5059921063330709,0.5668251521885395,0.82398,0.8057
11.0,0.4779655150308901,0.5396375693380833,0.83464,0.8144
12.0,0.4558718560301528,0.5348728194832801,0.84174,0.8134
13.0,0.4394825763848363,0.5206417381763458,0.84676,0.8241
14.0,0.42348512110053277,0.5132274545729161,0.85248,0.8275
15.0,0.4040023325657358,0.5125847101211548,0.85734,0.8271
16.0,0.38894717790642563,0.5183209270238877,0.86516,0.8292
17.0,0.37317618712478756,0.4900460638105869,0.87106,0.8358
18.0,0.36281588095791484,0.4655959740281105,0.87332,0.8411
19.0,0.34460022999924056,0.4552079185843468,0.87852,0.8445
20.0,0.3361490006197472,0.46158790662884713,0.88228,0.8424
21.0,0.3258161582812971,0.4584827199578285,0.88554,0.8438
22.0,0.31252408377370056,0.4372141044586897,0.89116,0.8526
23.0,0.30467742841158596,0.45317197889089583,0.89314,0.8526
24.0,0.29601995251616653,0.43462334126234053,0.89462,0.8575
25.0,0.2855648561095705,0.4679835207760334,0.89926,0.8481
26.0,0.28152368301335645,0.45185230374336244,0.90054,0.8519
27.0,0.2691575349593649,0.4353181004524231,0.9056,0.8587
28.0,0.2624717706776395,0.4451100580394268,0.90838,0.8557
29.0,0.25774286900247845,0.42880682200193404,0.90848,0.8626
30.0,0.24309358015960578,0.421843957901001,0.91552,0.863
31.0,0.24194964424383883,0.43067937567830084,0.91362,0.8571
32.0,0.23381778635844894,0.4239121749997139,0.91768,0.8654
33.0,0.22532973301653958,0.4454461023211479,0.92116,0.8595
34.0,0.22179906153861356,0.42728101201355456,0.9223,0.8631
35.0,0.2157167562720727,0.4245359696447849,0.92202,0.865
36.0,0.20700762253634783,0.42831456661224365,0.92658,0.8607
37.0,0.20337994522130004,0.443680227547884,0.92902,0.8658
38.0,0.2008086267706691,0.4207927562296391,0.92854,0.8712
