epoch,train_loss,test_loss,train_acc,test_acc
0.0,1.0511344153830346,0.6420711606740952,0.6626,0.7984
1.0,0.5268376137347932,0.4392562206834555,0.8293666666666667,0.8566
2.0,0.40130312506188737,0.3524147759191692,0.8705,0.8858
3.0,0.3474748943714385,0.3154526679776609,0.8881,0.9007
4.0,0.30890490799508197,0.28105050455778835,0.9027166666666666,0.9104
5.0,0.28100872648523206,0.25986226098611953,0.9110833333333334,0.9163
6.0,0.2658579440827065,0.23902746187523008,0.9150666666666667,0.9244
7.0,0.24588884476651537,0.23099293354898692,0.9213833333333333,0.9253
8.0,0.23246580038933043,0.20988972205668688,0.9263666666666667,0.9342
9.0,0.2230809103618277,0.2187926471233368,0.9296833333333333,0.9291
10.0,0.21316769604987287,0.1996825092472136,0.9329666666666667,0.9346
11.0,0.2051266167709168,0.1951572614721954,0.9349333333333333,0.9376
12.0,0.1968376690402944,0.18692172435112298,0.93665,0.9406
13.0,0.19078481625369254,0.18515228684991597,0.94075,0.9408
14.0,0.1837383025187127,0.17002342301420867,0.9415333333333333,0.944
15.0,0.18065296378224455,0.18051923727616667,0.94215,0.941
16.0,0.17644743764020027,0.1649077946320176,0.9442,0.9444
17.0,0.17040677485947914,0.1634600268676877,0.9462833333333334,0.9473
18.0,0.1675785813876923,0.16514218244701623,0.9463166666666667,0.9484
19.0,0.15779501380438501,0.15678873306605964,0.9495333333333333,0.95
20.0,0.15851863961904608,0.15475703405681998,0.9500833333333333,0.9481
21.0,0.15251049424739593,0.1610101023921743,0.95145,0.9475
22.0,0.1510922945877339,0.1494424256263301,0.9518,0.9505
23.0,0.15155305554892154,0.14766247207298874,0.95125,0.9529
24.0,0.14627418480020887,0.140748917683959,0.9524166666666667,0.9513
25.0,0.1422998384750904,0.13999528815038503,0.9538666666666666,0.9534
26.0,0.1397193080725822,0.1403341994388029,0.9553,0.9542
27.0,0.14000494175768913,0.14547819786239416,0.9546666666666667,0.9512
28.0,0.13719465426625088,0.13875554059632123,0.9550333333333333,0.9554
29.0,0.1348969541965647,0.13034651682246476,0.9569833333333333,0.9562
30.0,0.13267641604897823,0.14011433424893766,0.9575833333333333,0.9527
31.0,0.1298133759422505,0.1347396871773526,0.95915,0.9562
32.0,0.12930037268298739,0.13403349181171506,0.9584333333333334,0.9569
33.0,0.1279407410545552,0.1333646167302504,0.9587333333333333,0.9546
34.0,0.12636715635023218,0.12909903451800347,0.9598,0.9569
35.0,0.12298753726038526,0.12517647268250584,0.9599333333333333,0.9613
36.0,0.1178732601093485,0.12550054567400365,0.9611,0.9578
37.0,0.12110916808881658,0.12392454124055803,0.9596833333333333,0.9573
38.0,0.11768487465191395,0.12397700145374983,0.9624666666666667,0.9585
39.0,0.11873725406984065,0.1263257211074233,0.9613666666666667,0.9595
40.0,0.11424936810706524,0.11529876636341214,0.96325,0.9616
41.0,0.11650682442048763,0.11527078571962193,0.9623833333333334,0.9623
42.0,0.11410451694688899,0.1300189487519674,0.9634833333333334,0.9581
43.0,0.11552379890642267,0.12104626239743084,0.9627333333333333,0.9617
44.0,0.11047101480529663,0.11874575603287667,0.9644166666666667,0.9625
45.0,0.10902305483183962,0.11699596343096345,0.9643333333333334,0.9612
46.0,0.1065510723343555,0.1204899723874405,0.9651333333333333,0.9605
47.0,0.10549586911467795,0.11579579759854823,0.9651666666666666,0.9629
48.0,0.11013279728432919,0.10888081284356303,0.9639666666666666,0.9623
49.0,0.106453436407003,0.11204552944400348,0.9657166666666667,0.9612
50.0,0.10179957512845385,0.11727912973146885,0.9669833333333333,0.9624
51.0,0.10491431247680745,0.1148924199398607,0.9661,0.9607
52.0,0.10179109215102297,0.11499256053939462,0.9675166666666667,0.9623
53.0,0.1033473716771349,0.11028709074598737,0.9666666666666667,0.9639
54.0,0.10254174028622343,0.11394002538290807,0.96675,0.9621
55.0,0.10215590870443811,0.11216420999262482,0.967,0.9639
56.0,0.09924679496820937,0.1116759869386442,0.96845,0.9635
57.0,0.09525816119573217,0.10576220760121942,0.9688166666666667,0.9654
58.0,0.09816263685835169,0.10846149339340627,0.9677166666666667,0.9642
59.0,0.09854331392240016,0.11763351091067306,0.9682,0.9604
60.0,0.0967169002491109,0.10401161791523919,0.9685166666666667,0.9645
61.0,0.09481974853638639,0.1072124706231989,0.9689666666666666,0.9645
62.0,0.09401705098596025,0.10690910980338231,0.9695333333333334,0.9656
63.0,0.0948473057372773,0.10712419059127569,0.9691166666666666,0.9642
64.0,0.09467896329278641,0.11274723028764129,0.9689333333333333,0.9642
65.0,0.09220521592713417,0.1105554758105427,0.9694333333333334,0.9624
66.0,0.09146789231515945,0.11030492447316646,0.9696,0.9656
