epoch,train_loss,test_loss,train_acc,test_acc
0.0,0.6600182155345349,0.40875152572989465,0.7693666666666666,0.8491
1.0,0.34237319922193565,0.3194288149476051,0.8739666666666667,0.8856
2.0,0.2852557013009457,0.2814831789582968,0.89495,0.8989
3.0,0.25671925265738305,0.3015606958419085,0.9053666666666667,0.8927
4.0,0.24003569610575412,0.27069644182920455,0.9112333333333333,0.902
5.0,0.21873525083065032,0.2564754173159599,0.9199833333333334,0.9076
6.0,0.2118026722618874,0.23228784576058387,0.92215,0.9186
7.0,0.1985803980459558,0.24455972015857697,0.9276,0.9124
8.0,0.19205870447640724,0.21617531031370163,0.9308666666666666,0.9183
9.0,0.1868489866244032,0.23152991347014903,0.9312166666666667,0.9217
10.0,0.18270668545936017,0.20706289298832417,0.93245,0.9278
11.0,0.17621029155685547,0.2121147086843848,0.9351333333333334,0.9219
12.0,0.17139433679428506,0.21472582630813122,0.9359833333333333,0.9214
13.0,0.1678342030720508,0.20227700639516116,0.93825,0.9278
14.0,0.16329992410350352,0.19552109707146884,0.9413166666666667,0.9298
15.0,0.157253198325634,0.20242522954940795,0.9424,0.9279
16.0,0.15238480710602822,0.19602025337517262,0.9444166666666667,0.9324
17.0,0.15132789595964108,0.19791310802102088,0.9452166666666667,0.9296
18.0,0.14611529489146902,0.20372235234826802,0.94635,0.9272
19.0,0.14451523099807984,0.19634345499798656,0.947,0.931
20.0,0.14050740361847777,0.20711614452302457,0.9494166666666667,0.9274
21.0,0.1392946940470249,0.20017362348735332,0.9490333333333333,0.9285
22.0,0.13346891336618585,0.1933547094464302,0.9511666666666667,0.9299
23.0,0.1296572244072214,0.19107704032212497,0.9530666666666666,0.9341
24.0,0.12772624475207733,0.19700425639748573,0.9532833333333334,0.9298
25.0,0.12383351714370099,0.18987877517938614,0.9552,0.9337
26.0,0.12283010787152229,0.19830729719251394,0.9553666666666667,0.9325
27.0,0.12114512673083772,0.19899254236370326,0.9561666666666667,0.9329
28.0,0.11793405911389818,0.1938168028369546,0.95595,0.9351
