epoch,train_loss,test_loss,train_acc,test_acc
0.0,0.9393384223288678,0.6976376965641975,0.6498,0.7443
1.0,0.6323608629246975,0.6091895088553428,0.7677333333333334,0.7786
2.0,0.5687960894818002,0.5701408762484789,0.7943666666666667,0.7908
3.0,0.5343190445544872,0.5478752143681049,0.8053166666666667,0.8
4.0,0.5011033106357493,0.5152492232620716,0.8166166666666667,0.8109
5.0,0.4850614404424708,0.48626697808504105,0.8221833333333334,0.8241
6.0,0.4643633616731522,0.4704198181629181,0.8286666666666667,0.8246
7.0,0.444026443679282,0.4785952351987362,0.8353333333333334,0.8217
8.0,0.43515207716759213,0.45388241671025753,0.8392833333333334,0.8327
9.0,0.4276394651291218,0.4555810824036598,0.8414666666666667,0.8311
10.0,0.4176914004569358,0.4319899447262287,0.846,0.8423
11.0,0.4099180845504111,0.4542158547788858,0.8477166666666667,0.8278
12.0,0.40255078584589854,0.4249121755361557,0.8521166666666666,0.8433
13.0,0.3986560917915182,0.41837568059563635,0.8518,0.8438
14.0,0.390699337010688,0.4321979101747274,0.8574666666666667,0.8368
15.0,0.38278490165446666,0.4189680218696594,0.8594833333333334,0.842
16.0,0.3788005514347807,0.3983223792165518,0.8600166666666667,0.85
17.0,0.37363552837929825,0.40194916985929013,0.8612166666666666,0.8495
18.0,0.3719618246276328,0.40604457519948484,0.86245,0.8515
19.0,0.36717406479602166,0.40374728515744207,0.8638166666666667,0.849
20.0,0.364785587407173,0.3849605031311512,0.86405,0.8599
21.0,0.3604036000180752,0.383133989199996,0.8670166666666667,0.8544
22.0,0.3584493973153703,0.38965821266174316,0.8665166666666667,0.854
23.0,0.35616703210993017,0.4014847740530968,0.8679666666666667,0.8561
24.0,0.3489799457661649,0.3804913513362408,0.86995,0.8547
25.0,0.3489035745250418,0.3977896872907877,0.8695,0.851
26.0,0.3482339922417986,0.3891100689768791,0.8701833333333333,0.8591
27.0,0.3472471870640491,0.36709844805300235,0.8707,0.8626
28.0,0.34220672959977005,0.37461782768368723,0.8724666666666666,0.8654
29.0,0.3379109312879278,0.38614732399582863,0.874,0.8544
30.0,0.33982717990875244,0.3657360510900617,0.8734,0.8603
31.0,0.33675561965780054,0.37558409459888936,0.8739833333333333,0.8575
32.0,0.33146797811731377,0.36017272993922234,0.8766,0.867
33.0,0.3319839320918347,0.37433128282427786,0.8763333333333333,0.8638
34.0,0.3294360227407293,0.37441621236503125,0.87745,0.8607
35.0,0.32758608758449553,0.3773538485169411,0.8769166666666667,0.8607
36.0,0.3252971703701831,0.35394855178892615,0.8786166666666667,0.8689
37.0,0.32513166057302595,0.36220455914735794,0.8789833333333333,0.8658
38.0,0.32229640350696886,0.361755907908082,0.8788833333333333,0.8658
39.0,0.31954482977694654,0.3533249882981181,0.8809333333333333,0.8687
40.0,0.3189031574954378,0.35731606706976893,0.8806,0.8682
41.0,0.318666562057556,0.3654983688145876,0.8804333333333333,0.8662
42.0,0.3187661423962167,0.36130933538079263,0.88025,0.863
43.0,0.315309159425979,0.3584227193146944,0.88225,0.8669
44.0,0.3161376183337354,0.35610970929265023,0.8808,0.8648
45.0,0.3124690776809733,0.35614112988114355,0.88355,0.8713
46.0,0.3116594549189223,0.37652787156403067,0.8842666666666666,0.8559
47.0,0.3127022253072008,0.34950643703341483,0.88295,0.8665
48.0,0.31086949908987005,0.35526850186288356,0.8824166666666666,0.8696
49.0,0.30651041465870876,0.3438252005726099,0.8854,0.8712
50.0,0.30871784325609813,0.3571531604975462,0.88405,0.8673
51.0,0.30558948535868463,0.3467282708734274,0.8848166666666667,0.8696
52.0,0.3043605073969415,0.35580102242529393,0.88525,0.8664
53.0,0.30419924715732005,0.36037102080881595,0.88605,0.8677
54.0,0.30313071709998113,0.34552521295845506,0.88615,0.8688
55.0,0.30173025917499624,0.3420559799298644,0.8876666666666667,0.8738
56.0,0.29917450097013026,0.3616942573338747,0.8871833333333333,0.8672
57.0,0.3026973707244751,0.3543030884116888,0.8858666666666667,0.8675
58.0,0.29627914257506105,0.34446422979235647,0.8888,0.8722
59.0,0.29856124691506647,0.3453053794801235,0.8869333333333334,0.8696
60.0,0.2945159746611372,0.34742550998926164,0.8884833333333333,0.8708
61.0,0.29529951049926434,0.3495377413928509,0.8892833333333333,0.8718
62.0,0.29606311758782,0.34602700881659987,0.8884333333333333,0.8714
63.0,0.2945969338746781,0.3491955861449242,0.8898666666666667,0.8664
64.0,0.29306648481399455,0.35019641667604445,0.8887166666666667,0.8743
65.0,0.2953909461168533,0.3595159687101841,0.8897166666666667,0.8664
66.0,0.2897966904843107,0.3363114420324564,0.8917666666666667,0.8749
67.0,0.2928140525488143,0.3384520158171654,0.8897833333333334,0.875
68.0,0.2897749900183779,0.33547037951648234,0.8891833333333333,0.8721
69.0,0.2904785447298212,0.32774093467742205,0.8901833333333333,0.8774
70.0,0.2887935225633865,0.3331144034862518,0.8911333333333333,0.8744
71.0,0.2864738289346086,0.34443102441728113,0.8919333333333334,0.8744
72.0,0.28681050767289834,0.3414134491235018,0.8929333333333334,0.8729
73.0,0.28615324953769117,0.34707136526703836,0.8910166666666667,0.8727
74.0,0.28676595852730125,0.3425147730857134,0.8928833333333334,0.8735
75.0,0.28568448202407104,0.33002025820314884,0.8921833333333333,0.8743
76.0,0.283700636853563,0.34163306541740895,0.8938333333333334,0.8771
77.0,0.28460960039433014,0.33956946022808554,0.8925666666666666,0.8757
78.0,0.2836835625957935,0.34138413295149805,0.8928333333333334,0.8716
79.0,0.27991607252587664,0.34901934787631034,0.8928666666666667,0.8735
80.0,0.2801655090235649,0.3421944560483098,0.8940166666666667,0.8761
81.0,0.28103918680485257,0.33727448135614396,0.8932166666666667,0.8712
82.0,0.2802333735405131,0.3344915360212326,0.8944666666666666,0.8763
83.0,0.2778898185237925,0.3436339046806097,0.8940833333333333,0.8713
84.0,0.27739050933655274,0.32938593402504923,0.8964833333333333,0.8766
85.0,0.27705040878437937,0.3239102441817522,0.8946833333333334,0.8781
86.0,0.2767470381995465,0.32821731418371203,0.8955666666666666,0.8766
87.0,0.2785542660571159,0.3461848788894713,0.8947666666666667,0.8704
88.0,0.2753624167214049,0.33510724268853664,0.89525,0.8796
89.0,0.27763747186102766,0.33396102413535117,0.8958166666666667,0.8744
90.0,0.2772060293466487,0.3369802303612232,0.8940833333333333,0.8797
91.0,0.27253631708469794,0.33990819938480854,0.8969833333333334,0.8763
92.0,0.2776541274912814,0.3320586301386356,0.8942333333333333,0.8789
93.0,0.2727879800060962,0.33484271317720415,0.8955333333333333,0.8778
94.0,0.2725848669067342,0.3284901589155197,0.8974333333333333,0.8796
95.0,0.2705162016635245,0.33702189214527606,0.8979166666666667,0.8768
96.0,0.268240458217073,0.32756213527172806,0.8984,0.8783
97.0,0.2716755819447497,0.33405237197875975,0.8978166666666667,0.8806
98.0,0.27254828252690905,0.33515991307795046,0.8975666666666666,0.8742
99.0,0.271123273385332,0.3330066606402397,0.8973,0.8738
