epoch,train_loss,test_loss,train_acc,test_acc
0.0,1.5369712591171265,0.8717918790876865,0.4785,0.7127
1.0,0.753210150180979,0.6284949660301209,0.7537666666666667,0.7957
2.0,0.5392038794274026,0.43927626498043537,0.8266666666666667,0.8545
3.0,0.4233901178583186,0.3605239387601614,0.8617166666666667,0.8866
4.0,0.36616621943230326,0.3093195647932589,0.88155,0.8978
5.0,0.33392403208194893,0.3228250740095973,0.8922333333333333,0.8925
6.0,0.30531699517939953,0.2825875002890825,0.9027833333333334,0.9098
7.0,0.2878771596766533,0.25371824437752366,0.9072666666666667,0.9189
8.0,0.272987566602991,0.23973651016131042,0.9124333333333333,0.9209
9.0,0.26488897229762787,0.2415822034701705,0.9141166666666667,0.9209
10.0,0.24958685712611423,0.21053848713636397,0.9201166666666667,0.9314
11.0,0.24029967883165845,0.21319731525145472,0.9230166666666667,0.9335
12.0,0.23304792572843266,0.2062263963278383,0.9245666666666666,0.9304
13.0,0.2253694047319128,0.19349991311319173,0.9283333333333333,0.9358
14.0,0.2176705186037307,0.18922081105411054,0.9301666666666667,0.9393
15.0,0.20988358538201515,0.19203767632134258,0.93305,0.9356
16.0,0.20693068704072465,0.18020146638154982,0.9352666666666667,0.9429
17.0,0.2028163286599707,0.19293344258330763,0.9348666666666666,0.9352
18.0,0.20079732305826026,0.2061096118763089,0.93665,0.9305
19.0,0.1972796711198827,0.16513568172231316,0.9364,0.9475
20.0,0.1891658863171618,0.17041171786841006,0.9398333333333333,0.9431
21.0,0.18626913694625205,0.1739224084187299,0.9406166666666667,0.9462
22.0,0.181609634357564,0.16984453066252173,0.94245,0.946
23.0,0.17892480958649454,0.1579452735837549,0.94355,0.9475
24.0,0.1758375051173758,0.1641842636745423,0.94385,0.949
25.0,0.1740557832286713,0.148166684852913,0.9452666666666667,0.9505
26.0,0.17057690252649024,0.14550531324930488,0.9460833333333334,0.9527
27.0,0.16446213570046933,0.15431364239193499,0.9481666666666667,0.9478
28.0,0.16553311379666025,0.1444791159592569,0.9473666666666667,0.9509
29.0,0.16860698946612945,0.15316261225380004,0.9476666666666667,0.9468
30.0,0.1620051385874444,0.13916563033126295,0.9488666666666666,0.9529
31.0,0.16084664115246305,0.14390465000178665,0.9485,0.9526
32.0,0.15596581047519725,0.1319431704469025,0.9504,0.9561
33.0,0.1552564277927926,0.13737017805688084,0.95105,0.9553
34.0,0.1517020324443249,0.1283719904720783,0.9522333333333334,0.9583
35.0,0.15220443666615385,0.14116425188258291,0.9533,0.9545
36.0,0.1498510958190928,0.13379552152473478,0.9523166666666667,0.9555
37.0,0.14849114227802196,0.1269001595210284,0.9528,0.9591
38.0,0.14699158281721966,0.13072151121450587,0.9538333333333333,0.9571
39.0,0.14498890736635694,0.12666128585115075,0.9537333333333333,0.9583
40.0,0.14070967153665867,0.12830358678475023,0.9546666666666667,0.956
41.0,0.14284539837786492,0.1182441005250439,0.9537333333333333,0.9607
42.0,0.13978780267086435,0.12827677903696894,0.95565,0.9589
43.0,0.1378520551831164,0.12808757652528585,0.9558166666666666,0.9582
44.0,0.1377576284586115,0.11958019173471257,0.9559833333333333,0.9604
45.0,0.13523491042408536,0.12474534031935036,0.95675,0.9592
46.0,0.13550579849075764,0.11843704106286168,0.9571166666666666,0.9623
47.0,0.13597838439522905,0.1203647933434695,0.9575666666666667,0.9597
48.0,0.12987486861170605,0.11628444255329669,0.9586833333333333,0.9622
49.0,0.1276991901245523,0.1141929195728153,0.9593333333333334,0.9619
50.0,0.12858540813656563,0.11324808734934777,0.9590166666666666,0.9636
51.0,0.1287246598049681,0.11247111383127048,0.9590333333333333,0.9628
52.0,0.12758982731623852,0.11886050805915147,0.9591333333333333,0.9592
53.0,0.12849083409664477,0.11745749821420759,0.9597666666666667,0.9634
54.0,0.1288735679013932,0.10788191829342395,0.9597333333333333,0.9646
55.0,0.12501319534284003,0.11801923486636952,0.96025,0.9592
56.0,0.12692589696417464,0.10785239315591752,0.9606833333333333,0.9652
57.0,0.1241056020272539,0.1110013241879642,0.9615833333333333,0.964
58.0,0.12482624409046579,0.10705252611078322,0.9611833333333333,0.9634
59.0,0.12075413560613672,0.11119017815217376,0.962,0.9648
60.0,0.12372581476860858,0.10597766803111881,0.9618666666666666,0.9649
61.0,0.12116267727093494,0.10337098159361631,0.9619166666666666,0.9652
62.0,0.12033346688493769,0.10253286261577159,0.9617333333333333,0.966
63.0,0.12004817123425768,0.1010323082911782,0.9615666666666667,0.968
64.0,0.11714288011351798,0.10266430877381935,0.9622166666666667,0.9649
65.0,0.11749629547938388,0.11072222148068249,0.9627833333333333,0.9663
66.0,0.11642395061381319,0.09883268319536001,0.9633333333333334,0.9679
67.0,0.11610110421129997,0.10392417584080249,0.9637333333333333,0.9649
68.0,0.11357002925682576,0.10698670530691742,0.9638333333333333,0.9626
69.0,0.11761348128635833,0.10116907974006609,0.9630666666666666,0.9673
70.0,0.11361581492931284,0.10027035857783631,0.9643833333333334,0.9673
71.0,0.11474273005857112,0.09867392142768949,0.96315,0.9655
72.0,0.11284186597517196,0.10277908238349483,0.9646333333333333,0.9655
73.0,0.11483600226805565,0.09859340437687933,0.96395,0.9667
74.0,0.11129494818284157,0.09910716156009584,0.9649833333333333,0.9655
75.0,0.11102321060731056,0.09738110881298781,0.9649833333333333,0.9687
76.0,0.11167925444847726,0.09568463618634268,0.9643,0.9679
77.0,0.10835577073566457,0.10763345449231565,0.96565,0.9651
78.0,0.11184532899171748,0.10218189004808664,0.9647833333333333,0.9666
79.0,0.10842118344091355,0.097161866677925,0.9653166666666667,0.9676
80.0,0.10827064772552632,0.11009008320979774,0.96585,0.965
81.0,0.11041483159394974,0.10031272502383218,0.9642166666666667,0.9668
82.0,0.10817240092982637,0.09357156294863671,0.9656833333333333,0.9692
83.0,0.10718167617600015,0.0993470248999074,0.9658,0.9674
84.0,0.10546060198165001,0.09218657631427049,0.96655,0.9693
85.0,0.1091977892403907,0.09670917144976557,0.96485,0.9682
86.0,0.10678042633102296,0.09619450496975332,0.9660333333333333,0.9688
87.0,0.10449763411220084,0.0995381657849066,0.9667,0.9687
88.0,0.10399051235711321,0.10072425168473273,0.9672666666666667,0.9666
89.0,0.10796147882938385,0.09396768767619505,0.9668,0.9703
90.0,0.10256785823309675,0.0936010212637484,0.9670166666666666,0.9692
91.0,0.10038772331590348,0.0959130618488416,0.9681,0.968
92.0,0.10415509363755267,0.0950029945699498,0.96745,0.9685
93.0,0.10314506489704264,0.09702367465943099,0.96695,0.9691
94.0,0.10206421355300761,0.09301063126767986,0.9671833333333333,0.9696
95.0,0.10040616166401417,0.09325625100173056,0.9683666666666667,0.9702
96.0,0.10430087577155296,0.09077861743280664,0.96715,0.9697
97.0,0.10276006783576722,0.09652892305748537,0.9672333333333333,0.969
98.0,0.09998321878783246,0.09394146229606122,0.9683333333333334,0.9679
99.0,0.10232614858987484,0.09438229324296117,0.9676333333333333,0.9684
