epoch,train_loss,test_loss,train_acc,test_acc
0.0,0.37137492432239205,0.10594545162748545,0.8862833333333333,0.9664
1.0,0.09117448300598784,0.07453622001921759,0.9714166666666667,0.9761
2.0,0.06919250146664203,0.055948703025933355,0.9772166666666666,0.9811
3.0,0.058773429806720706,0.05082548022037372,0.9812333333333333,0.9841
4.0,0.050508065680240063,0.04589226184762083,0.9837666666666667,0.9852
5.0,0.04776360499969822,0.04140556528654997,0.9848166666666667,0.9857
6.0,0.04528036327596675,0.04266928314464167,0.9851,0.986
7.0,0.042144656549901405,0.038920622208388524,0.9864,0.9856
8.0,0.039338861162120355,0.04013742958195508,0.9868833333333333,0.9859
9.0,0.0386184548325044,0.03708128470534575,0.9875666666666667,0.9877
10.0,0.03963885210414833,0.03862345634406665,0.9871166666666666,0.9878
11.0,0.03646838424152675,0.036966183008189546,0.9883166666666666,0.9882
12.0,0.03732590233867473,0.04349896221829112,0.9876666666666667,0.9867
13.0,0.03379365322477323,0.03246569470575196,0.9892166666666666,0.9893
14.0,0.033061774027474386,0.03315879095171113,0.9898333333333333,0.9896
15.0,0.02998682323328041,0.04003388242927031,0.9902666666666666,0.9874
16.0,0.032354844223826805,0.044014048668032046,0.9894833333333334,0.9851
17.0,0.028987715082203453,0.037773329770425336,0.9908,0.9883
18.0,0.031418484716894145,0.04283527411535033,0.9898166666666667,0.9854
19.0,0.02941520024546759,0.03016001675860025,0.99005,0.9909
20.0,0.028708995030598438,0.030437552732473706,0.9903333333333333,0.9907
21.0,0.028458161288476055,0.03609145623122458,0.9908333333333333,0.9882
22.0,0.028430826014819298,0.03832955532634515,0.9907,0.9875
23.0,0.028072895318705667,0.032959071506593315,0.9907333333333334,0.9897
24.0,0.026771208831168552,0.029121481253423554,0.9916,0.9899
25.0,0.025625255388366255,0.03167777203634614,0.99175,0.989
26.0,0.02719422065494384,0.033586423383894726,0.9909,0.989
27.0,0.02668386146703616,0.0297603342194634,0.9912666666666666,0.9904
28.0,0.02491645925886374,0.02898028909712593,0.9918166666666667,0.9905
29.0,0.023230831304248026,0.03174240191074205,0.9923666666666666,0.9889
30.0,0.02389693740418458,0.027625550370066775,0.9915666666666667,0.9919
31.0,0.02340350914548369,0.03278103505399486,0.9919166666666667,0.9891
32.0,0.022429520874086055,0.03150199865885952,0.9924666666666667,0.9898
33.0,0.02383414093167224,0.03352977436861693,0.9922166666666666,0.9887
34.0,0.021750278336966924,0.03299008719136509,0.9930166666666667,0.9897
35.0,0.022738475256421146,0.03704327726227348,0.9926666666666667,0.988
36.0,0.021779037543394147,0.02988139804219827,0.9925,0.9898
37.0,0.02127743537458492,0.04793140778274392,0.9934,0.9859
38.0,0.021437514727895565,0.030915750077292616,0.9925333333333334,0.9902
39.0,0.02222465610656729,0.03594066541536449,0.9926833333333334,0.988
40.0,0.020929161789628895,0.029758387480615055,0.9928333333333333,0.9892
41.0,0.020141738301460096,0.028684609687479677,0.9936166666666667,0.9902
42.0,0.020666023094623173,0.029719793641015714,0.9932,0.9907
43.0,0.01945787825859449,0.029296059093803707,0.9935666666666667,0.9905
44.0,0.019917979430248763,0.033338207266569955,0.9934166666666666,0.9894
45.0,0.0200130150395822,0.034678857164180954,0.99305,0.9889
46.0,0.01956816470607164,0.03182733009289222,0.9934666666666667,0.9897
47.0,0.018454827348444055,0.03290221816896519,0.9937166666666667,0.9894
48.0,0.019805434211454493,0.03201641963623843,0.9932833333333333,0.9909
49.0,0.018292413023795855,0.02843385001142451,0.9939666666666667,0.9912
50.0,0.017532918013711558,0.035894590940370105,0.9940833333333333,0.9875
51.0,0.019006208920395597,0.029331778706182376,0.9935833333333334,0.9907
52.0,0.018158094728603327,0.03541343443466758,0.9935166666666667,0.9877
53.0,0.01779764867164789,0.032111518535566576,0.9940833333333333,0.9901
