epoch,train_loss,test_loss,train_acc,test_acc
0.0,1.048546560013548,0.6329597391188144,0.66165,0.7985
1.0,0.5420296199778293,0.411247780546546,0.8265833333333333,0.8698
2.0,0.4004553165207518,0.3489541650749743,0.87265,0.8878
3.0,0.33685464744872234,0.3011476706713438,0.8935333333333333,0.9049
4.0,0.3006422171567349,0.27113132691010833,0.9043666666666667,0.9112
5.0,0.27579718847224055,0.24787905532866716,0.9124166666666667,0.9217
6.0,0.25548835136788955,0.2306184581015259,0.9194666666666667,0.9258
7.0,0.24431431115941799,0.22873427416197956,0.92165,0.9272
8.0,0.22944104107136423,0.2147062682081014,0.9271833333333334,0.93
9.0,0.22509562132206368,0.21120191020891071,0.9288166666666666,0.9308
10.0,0.2165915162322369,0.207145912759006,0.9316833333333333,0.9327
11.0,0.20592355079790378,0.19196967598982156,0.9349166666666666,0.939
12.0,0.20290153473615646,0.18900232720188798,0.9353666666666667,0.9392
13.0,0.19427822133962144,0.18672063492704183,0.9383833333333333,0.9405
14.0,0.18967375308275222,0.1815897170221433,0.9396666666666667,0.9425
15.0,0.18256599278526103,0.18100117603316904,0.9417166666666666,0.9412
16.0,0.1800740897972533,0.16567133504431694,0.9425666666666667,0.9448
17.0,0.175006821085798,0.19141629966907203,0.9436666666666667,0.9387
18.0,0.17035648686454652,0.16396252340637146,0.9458666666666666,0.9492
19.0,0.16791826071257288,0.15729189296253027,0.9467166666666667,0.9467
20.0,0.16282132020656098,0.16100855194963515,0.9478666666666666,0.9466
21.0,0.16262996967168564,0.15819335966371,0.9475666666666667,0.9488
22.0,0.1560904713387185,0.15365982051007449,0.9500833333333333,0.9512
23.0,0.15535559001121116,0.15375603851862252,0.9504833333333333,0.9488
24.0,0.1514441764101069,0.1541452543111518,0.95155,0.9524
25.0,0.15127707932223666,0.1476395514793694,0.9518166666666666,0.953
26.0,0.14968033150789586,0.14741846900433303,0.9525166666666667,0.9522
27.0,0.14429545389845017,0.1528072252869606,0.9533166666666667,0.9518
28.0,0.14323981654770832,0.147533849789761,0.9547166666666667,0.9532
