epoch,train_loss,test_loss,train_acc,test_acc
0.0,1.8156080702129676,1.6316406667232513,0.3342,0.4126
1.0,1.5258362554773992,1.491631492972374,0.44448,0.453
2.0,1.4197558657247193,1.3717226564884186,0.49132,0.5152
3.0,1.3471558604921614,1.2854115575551988,0.52066,0.5382
4.0,1.2777802293397942,1.2338110089302063,0.54536,0.5579
5.0,1.2201819955086222,1.2559679090976714,0.57102,0.5505
6.0,1.185088861961754,1.1607768952846527,0.5832,0.5876
7.0,1.138522293190567,1.1128421634435655,0.6,0.6096
8.0,1.1102051105426283,1.1076731085777283,0.60996,0.6123
9.0,1.0798898585596863,1.1127387315034867,0.62164,0.602
10.0,1.0582789398577748,1.0463969215750695,0.63138,0.6326
11.0,1.035346703869956,1.027400256693363,0.63936,0.6416
12.0,1.0014704915941979,0.9856565177440644,0.65062,0.6594
13.0,0.9892194021721276,1.0147240251302718,0.65556,0.651
14.0,0.9707602134772709,0.9591638177633286,0.6623,0.6623
15.0,0.9530853036106849,0.9532300427556037,0.66994,0.6681
16.0,0.923886855037845,0.930331428349018,0.6807,0.676
17.0,0.9143002753963276,0.92978605479002,0.68202,0.6805
18.0,0.8970463926694832,0.927810737490654,0.6888,0.6793
19.0,0.8923405731210903,0.9143858298659324,0.68736,0.687
20.0,0.8699371680921438,0.8905851423740387,0.69552,0.6898
21.0,0.8624664195338074,0.9030732259154319,0.70236,0.6844
22.0,0.85238565565372,0.8664982706308365,0.70494,0.6975
23.0,0.8343387121448711,0.8875388503074646,0.70992,0.6857
24.0,0.8320053560393197,0.8577084124088288,0.7109,0.7105
25.0,0.8149755445061898,0.8547762662172318,0.71694,0.701
26.0,0.800886480175719,0.8552328437566757,0.72412,0.7039
27.0,0.7946222950609363,0.8799842700362206,0.72566,0.6952
28.0,0.7872995539587371,0.8535016939043999,0.72762,0.7028
29.0,0.7775260237406711,0.8141726478934288,0.7309,0.7195
30.0,0.7630325321640287,0.8306062906980515,0.73562,0.7104
31.0,0.7555414699778265,0.79165471047163,0.73906,0.7252
32.0,0.7556650599046629,0.8076450556516648,0.74006,0.7208
33.0,0.7447741773663735,0.7826174318790435,0.74304,0.7263
34.0,0.743445946853988,0.7995976060628891,0.74378,0.718
35.0,0.7351100423506328,0.7961134687066078,0.74594,0.7248
