epoch,train_loss,test_loss,train_acc,test_acc
0.0,1.997957441654611,1.2852398931980134,0.27563333333333334,0.5734
1.0,1.0093217563121877,0.8068766809999943,0.6539833333333334,0.7203
2.0,0.7550273162253359,0.6886656753718853,0.7470333333333333,0.7714
3.0,0.646027730373626,0.6151812933385372,0.7857666666666666,0.8001
4.0,0.5793683219463267,0.5284799501299858,0.8083833333333333,0.8228
5.0,0.5265237612927214,0.46794141344726087,0.8271166666666666,0.8462
6.0,0.4877957714364884,0.43822113424539566,0.8406833333333333,0.8536
7.0,0.454086242584472,0.4182835351675749,0.8500666666666666,0.8567
8.0,0.4266328298031016,0.3946415329352021,0.8596333333333334,0.8686
9.0,0.40011423052625456,0.3660244086757302,0.86905,0.8784
10.0,0.37952703275579086,0.3470088133588433,0.8748,0.8849
11.0,0.3605060888731733,0.3332043016329408,0.88165,0.8851
12.0,0.34268208323641025,0.299208071641624,0.88695,0.9041
13.0,0.33292058718965406,0.2982823759317398,0.8898333333333334,0.9
14.0,0.3191031532084688,0.3045312609523535,0.8960833333333333,0.8938
15.0,0.3148025837350399,0.2934312251396477,0.89825,0.9023
16.0,0.30034756825325337,0.27970320377498864,0.9027833333333334,0.9032
17.0,0.301291929851187,0.2748457817360759,0.9009666666666667,0.9079
18.0,0.2870706354684018,0.25620369520038366,0.9069333333333334,0.9147
19.0,0.28253059469638986,0.2773736760020256,0.9086666666666666,0.9093
20.0,0.2814400229048222,0.2425294967368245,0.9089833333333334,0.9181
21.0,0.2737650585935471,0.24544128840789198,0.9118166666666667,0.9173
22.0,0.26769718140997784,0.24062010198831557,0.9144,0.9212
23.0,0.26454520168456624,0.25018952088430524,0.91505,0.9202
24.0,0.2557001712474417,0.23485465664416552,0.9187833333333333,0.9217
25.0,0.2538927973584926,0.230511562153697,0.9180666666666667,0.9244
26.0,0.25119473192285985,0.2262997603043914,0.9192333333333333,0.9298
27.0,0.25085278185124094,0.2258623749949038,0.9197666666666666,0.9259
28.0,0.24131749468915006,0.21463098488748072,0.9231166666666667,0.9292
29.0,0.23914270236137067,0.21322677060961723,0.9238666666666666,0.9267
30.0,0.23665361398078025,0.20993040781468153,0.9255333333333333,0.9303
31.0,0.23442008263887243,0.22309591262601317,0.9259166666666667,0.9261
32.0,0.22829705806488687,0.21043684165924786,0.9269166666666667,0.9282
33.0,0.22827467731338866,0.2040068925358355,0.9276333333333333,0.9311
34.0,0.22130608076744893,0.20068645365536214,0.9297166666666666,0.9324
35.0,0.22211985362971082,0.19240915048867463,0.9291166666666667,0.9348
36.0,0.2192121957844876,0.1999582559801638,0.931,0.9361
37.0,0.21427197503916762,0.19245762298814953,0.93265,0.9334
38.0,0.21227559041469654,0.20503373793326318,0.9343833333333333,0.9337
39.0,0.21241042268403032,0.19077483275905252,0.9331,0.941
40.0,0.20685627197331571,0.18274694499559702,0.9341333333333334,0.9395
41.0,0.20696106001417688,0.1780064740218222,0.9343333333333333,0.9404
42.0,0.20295617824539225,0.18583732824772597,0.9354166666666667,0.9416
43.0,0.20132251432601442,0.18505616169422864,0.93635,0.9416
44.0,0.19852903177763553,0.18455665283836425,0.9377,0.9399
45.0,0.1960692345144901,0.17462454009801148,0.93865,0.9449
46.0,0.19672902055243227,0.17617292022332548,0.9383833333333333,0.9417
47.0,0.19175279685791502,0.16171524804085494,0.9393666666666667,0.9463
48.0,0.18895716736925408,0.16784987640567123,0.941,0.9445
49.0,0.1884667897161017,0.1826485143508762,0.9413333333333334,0.9391
50.0,0.1871032192986062,0.17938812235370277,0.94095,0.9423
51.0,0.18774804774116963,0.15837133270688356,0.9409333333333333,0.9479
52.0,0.18102367748605444,0.1563885294366628,0.9432833333333334,0.9494
53.0,0.17856043956064163,0.15048812562599778,0.9429833333333333,0.9489
54.0,0.17780313574253245,0.1603281072806567,0.9436666666666667,0.9458
55.0,0.17582479021016587,0.15684862998314203,0.9444833333333333,0.9485
56.0,0.17416937538283936,0.17581596900708973,0.94585,0.9407
57.0,0.17434793561697007,0.1764976954087615,0.9443833333333334,0.9415
58.0,0.17283106750630317,0.15199845298193396,0.945,0.9489
59.0,0.1725126159952042,0.1489394508069381,0.9451333333333334,0.9517
60.0,0.1673190694540105,0.14159831083379687,0.9476166666666667,0.9516
61.0,0.1658654770318498,0.1412671474274248,0.9473333333333334,0.9542
62.0,0.16836391376688126,0.14211490605957805,0.9472,0.9526
63.0,0.16401705206074613,0.1542909554671496,0.9481166666666667,0.9504
64.0,0.16642617193308282,0.15404232561122627,0.94705,0.9492
65.0,0.15842921968470228,0.13797899018973112,0.9501333333333334,0.9557
66.0,0.15785939756860123,0.1489363456144929,0.9507666666666666,0.953
67.0,0.15775606648084964,0.141848901566118,0.9499333333333333,0.9543
68.0,0.1588318165946514,0.1537332020699978,0.9493333333333334,0.9485
69.0,0.1567157596349716,0.1565043194917962,0.9509166666666666,0.9488
70.0,0.15826841985925716,0.1324125619372353,0.9501666666666667,0.9562
71.0,0.1546113075411066,0.135165885835886,0.95155,0.9545
72.0,0.15333908027473916,0.14116947629954665,0.9510166666666666,0.9555
73.0,0.1532424806597385,0.1275641295593232,0.9508333333333333,0.959
74.0,0.15182168623234363,0.13706994840176775,0.9516333333333333,0.9561
75.0,0.14938942430184243,0.13319976541679351,0.95275,0.9562
76.0,0.1497914691237693,0.13830754824448377,0.9522833333333334,0.9546
77.0,0.14672976069627924,0.14009342892095447,0.95405,0.9554
78.0,0.14433734263194367,0.1330903798341751,0.9545333333333333,0.956
79.0,0.14736686846677294,0.13369041844271123,0.9532833333333334,0.9547
80.0,0.147444516135023,0.12191039104945958,0.9533166666666667,0.9602
81.0,0.140967211063872,0.12904086792841554,0.95545,0.9573
82.0,0.1426521401773108,0.1268135522957891,0.95505,0.9594
83.0,0.1423249717088456,0.11631431807763874,0.9547666666666667,0.9624
84.0,0.141135856208015,0.13188729798421264,0.9553,0.9559
85.0,0.1403912346096749,0.1346841090824455,0.9552166666666667,0.9552
86.0,0.14042314103943238,0.13644976080395282,0.9557666666666667,0.9565
87.0,0.13910207604157163,0.12177061883267015,0.9552166666666667,0.9595
88.0,0.13986599805190209,0.11998109931591898,0.9557,0.9587
89.0,0.1386685643582902,0.117724199895747,0.9557666666666667,0.9616
90.0,0.13851188089936337,0.12143308306112885,0.9561166666666666,0.9602
91.0,0.13586061955132384,0.13274185955524445,0.9574333333333334,0.9543
92.0,0.13484347656052165,0.12437463264213874,0.9571833333333334,0.9584
93.0,0.13670016758619472,0.12726545631885527,0.9571,0.9585
94.0,0.13327604819168437,0.12369618581142276,0.9581166666666666,0.9589
95.0,0.136278701716281,0.1335744999581948,0.9569666666666666,0.9566
96.0,0.13354387107364674,0.11898962575942278,0.95765,0.9592
97.0,0.1293612467640258,0.11914607288781554,0.9589666666666666,0.9595
98.0,0.12942856694472596,0.1143313683802262,0.9590166666666666,0.9642
99.0,0.1319873704238141,0.1242810464464128,0.9578333333333333,0.9579
